sample	condition	sample	unit	fq1	fq2
sample_M52	F_5	sample_M52	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G7-M52_S724-S547_L1_L001_ds.f01b1ab7609c4c6d900a5bcc6dbcbd65/M52_S90_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G7-M52_S724-S547_L1_L001_ds.f01b1ab7609c4c6d900a5bcc6dbcbd65/M52_S90_L001_R2_001.fastq.gz
sample_M52	F_5	sample_M52	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G7-M52_S724-S547_L2_L002_ds.2cbff6cc45304779b805a51d1e29ffbe/M52_S225_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G7-M52_S724-S547_L2_L002_ds.2cbff6cc45304779b805a51d1e29ffbe/M52_S225_L002_R2_001.fastq.gz
sample_M52	F_5	sample_M52	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G7-M52_S724-S547_L3_L003_ds.1b2fb9fa11c1462e917b7e438d9b57ec/M52_S360_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G7-M52_S724-S547_L3_L003_ds.1b2fb9fa11c1462e917b7e438d9b57ec/M52_S360_L003_R2_001.fastq.gz
sample_M53	F_9	sample_M53	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F7-M53_S706-S574_L1_L001_ds.8e07d4bf88464942bb21a288735a4648/M53_S91_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F7-M53_S706-S574_L1_L001_ds.8e07d4bf88464942bb21a288735a4648/M53_S91_L001_R2_001.fastq.gz
sample_M53	F_9	sample_M53	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F7-M53_S706-S574_L2_L002_ds.e2c51d118e0f44af8d854d92efe3c200/M53_S226_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F7-M53_S706-S574_L2_L002_ds.e2c51d118e0f44af8d854d92efe3c200/M53_S226_L002_R2_001.fastq.gz
sample_M53	F_9	sample_M53	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F7-M53_S706-S574_L3_L003_ds.d22f087bcd4c495bada5f373d98c2a82/M53_S361_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F7-M53_S706-S574_L3_L003_ds.d22f087bcd4c495bada5f373d98c2a82/M53_S361_L003_R2_001.fastq.gz
sample_M54	C_0	sample_M54	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E7-M54_S750-S532_L1_L001_ds.36f1a90dab4c4436b1cae2f62823a837/M54_S92_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E7-M54_S750-S532_L1_L001_ds.36f1a90dab4c4436b1cae2f62823a837/M54_S92_L001_R2_001.fastq.gz
sample_M54	C_0	sample_M54	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E7-M54_S750-S532_L2_L002_ds.226d9613b1824ecda2357bf844f3c04c/M54_S227_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E7-M54_S750-S532_L2_L002_ds.226d9613b1824ecda2357bf844f3c04c/M54_S227_L002_R2_001.fastq.gz
sample_M54	C_0	sample_M54	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E7-M54_S750-S532_L3_L003_ds.56a84c12624948b6add5d288fd6032e4/M54_S362_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E7-M54_S750-S532_L3_L003_ds.56a84c12624948b6add5d288fd6032e4/M54_S362_L003_R2_001.fastq.gz
sample_M55	F_12	sample_M55	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D7-M55_S775-S509_L1_L001_ds.068e366054e54ec282e1de25b8be999e/M55_S93_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D7-M55_S775-S509_L1_L001_ds.068e366054e54ec282e1de25b8be999e/M55_S93_L001_R2_001.fastq.gz
sample_M55	F_12	sample_M55	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D7-M55_S775-S509_L2_L002_ds.5c27bf40d2c042bc8d4be85055856ba7/M55_S228_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D7-M55_S775-S509_L2_L002_ds.5c27bf40d2c042bc8d4be85055856ba7/M55_S228_L002_R2_001.fastq.gz
sample_M55	F_12	sample_M55	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D7-M55_S775-S509_L3_L003_ds.91fd2560709543b5a637f00be481c2a0/M55_S363_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D7-M55_S775-S509_L3_L003_ds.91fd2560709543b5a637f00be481c2a0/M55_S363_L003_R2_001.fastq.gz
sample_M56	F_9	sample_M56	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C7-M56_S743-S536_L1_L001_ds.9601c40286cc4de4ae1084fa8b4e5706/M56_S94_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C7-M56_S743-S536_L1_L001_ds.9601c40286cc4de4ae1084fa8b4e5706/M56_S94_L001_R2_001.fastq.gz
sample_M56	F_9	sample_M56	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C7-M56_S743-S536_L2_L002_ds.321413a3c687420b92068e9600cba96c/M56_S229_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C7-M56_S743-S536_L2_L002_ds.321413a3c687420b92068e9600cba96c/M56_S229_L002_R2_001.fastq.gz
sample_M56	F_9	sample_M56	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C7-M56_S743-S536_L3_L003_ds.aa1aaf2d91bc449da37c800ecee0cc82/M56_S364_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C7-M56_S743-S536_L3_L003_ds.aa1aaf2d91bc449da37c800ecee0cc82/M56_S364_L003_R2_001.fastq.gz
sample_M57	F_10	sample_M57	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B7-M57_S786-S513_L1_L001_ds.de92f8af19cd40ed88db724d4e878eae/M57_S95_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B7-M57_S786-S513_L1_L001_ds.de92f8af19cd40ed88db724d4e878eae/M57_S95_L001_R2_001.fastq.gz
sample_M57	F_10	sample_M57	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B7-M57_S786-S513_L2_L002_ds.1463e1ce7b39453dbb49740f60c1ebef/M57_S230_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B7-M57_S786-S513_L2_L002_ds.1463e1ce7b39453dbb49740f60c1ebef/M57_S230_L002_R2_001.fastq.gz
sample_M57	F_10	sample_M57	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B7-M57_S786-S513_L3_L003_ds.6a933eed135e4d3985012d44ca6d2542/M57_S365_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B7-M57_S786-S513_L3_L003_ds.6a933eed135e4d3985012d44ca6d2542/M57_S365_L003_R2_001.fastq.gz
sample_M58	F_1	sample_M58	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M58_P7125-P5155_L1_L001_ds.b755e6948545464fbe6267b7cd907e27/M58_S96_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M58_P7125-P5155_L1_L001_ds.b755e6948545464fbe6267b7cd907e27/M58_S96_L001_R2_001.fastq.gz
sample_M58	F_1	sample_M58	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M58_P7125-P5155_L2_L002_ds.7673b9eeee7b4ea4a23d837504dac3ed/M58_S231_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M58_P7125-P5155_L2_L002_ds.7673b9eeee7b4ea4a23d837504dac3ed/M58_S231_L002_R2_001.fastq.gz
sample_M58	F_1	sample_M58	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M58_P7125-P5155_L3_L003_ds.bfcbd5f4b49e496db4656a01fc589d02/M58_S366_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M58_P7125-P5155_L3_L003_ds.bfcbd5f4b49e496db4656a01fc589d02/M58_S366_L003_R2_001.fastq.gz
sample_M59	C_0	sample_M59	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M59_P7124-P5154_L1_L001_ds.f65671c0447046528cb7864fc8494c43/M59_S97_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M59_P7124-P5154_L1_L001_ds.f65671c0447046528cb7864fc8494c43/M59_S97_L001_R2_001.fastq.gz
sample_M59	C_0	sample_M59	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M59_P7124-P5154_L2_L002_ds.717eb5070391484da6e75379b4b2e9bd/M59_S232_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M59_P7124-P5154_L2_L002_ds.717eb5070391484da6e75379b4b2e9bd/M59_S232_L002_R2_001.fastq.gz
sample_M59	C_0	sample_M59	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M59_P7124-P5154_L3_L003_ds.fadc4de41f7046d1b1e884018287cff0/M59_S367_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M59_P7124-P5154_L3_L003_ds.fadc4de41f7046d1b1e884018287cff0/M59_S367_L003_R2_001.fastq.gz
sample_M6	F_11	sample_M6	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D1-M6_S709-S575_L1_L001_ds.86754eb33f2743bea54c8690e362b602/M6_S45_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D1-M6_S709-S575_L1_L001_ds.86754eb33f2743bea54c8690e362b602/M6_S45_L001_R2_001.fastq.gz
sample_M6	F_11	sample_M6	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D1-M6_S709-S575_L2_L002_ds.29b36292eae74608a35b2b17888b2659/M6_S180_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D1-M6_S709-S575_L2_L002_ds.29b36292eae74608a35b2b17888b2659/M6_S180_L002_R2_001.fastq.gz
sample_M6	F_11	sample_M6	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D1-M6_S709-S575_L3_L003_ds.1fa440f0e4f54ab69b9707453362bd9f/M6_S315_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D1-M6_S709-S575_L3_L003_ds.1fa440f0e4f54ab69b9707453362bd9f/M6_S315_L003_R2_001.fastq.gz
sample_M60	F_14	sample_M60	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G8-M60_S759-S516_L1_L001_ds.0d912e0ef2f44794a7dbaef684dd064d/M60_S98_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G8-M60_S759-S516_L1_L001_ds.0d912e0ef2f44794a7dbaef684dd064d/M60_S98_L001_R2_001.fastq.gz
sample_M60	F_14	sample_M60	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G8-M60_S759-S516_L2_L002_ds.df168788a1d74b739cd66821165812db/M60_S233_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G8-M60_S759-S516_L2_L002_ds.df168788a1d74b739cd66821165812db/M60_S233_L002_R2_001.fastq.gz
sample_M60	F_14	sample_M60	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G8-M60_S759-S516_L3_L003_ds.dd35a0ab5a744fa093744099aac9b06d/M60_S368_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G8-M60_S759-S516_L3_L003_ds.dd35a0ab5a744fa093744099aac9b06d/M60_S368_L003_R2_001.fastq.gz
sample_M61	F_13	sample_M61	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F8-M61_S711-S560_L1_L001_ds.d51ca61a907349e8b6114e7ffc6f594c/M61_S99_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F8-M61_S711-S560_L1_L001_ds.d51ca61a907349e8b6114e7ffc6f594c/M61_S99_L001_R2_001.fastq.gz
sample_M61	F_13	sample_M61	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F8-M61_S711-S560_L2_L002_ds.1785cdf59e314e959d538fe9ba1e214c/M61_S234_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F8-M61_S711-S560_L2_L002_ds.1785cdf59e314e959d538fe9ba1e214c/M61_S234_L002_R2_001.fastq.gz
sample_M61	F_13	sample_M61	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F8-M61_S711-S560_L3_L003_ds.4ed5f5ae16ea4244a3951f7f42ea6db2/M61_S369_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F8-M61_S711-S560_L3_L003_ds.4ed5f5ae16ea4244a3951f7f42ea6db2/M61_S369_L003_R2_001.fastq.gz
sample_M62	F_9	sample_M62	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M62_S766-S555_L1_L001_ds.ea0c7602d55c40debd7ac3f51cd3d1cf/M62_S100_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M62_S766-S555_L1_L001_ds.ea0c7602d55c40debd7ac3f51cd3d1cf/M62_S100_L001_R2_001.fastq.gz
sample_M62	F_9	sample_M62	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M62_S766-S555_L2_L002_ds.dca625765eee4ed7948807a2bcaca90b/M62_S235_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M62_S766-S555_L2_L002_ds.dca625765eee4ed7948807a2bcaca90b/M62_S235_L002_R2_001.fastq.gz
sample_M62	F_9	sample_M62	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M62_S766-S555_L3_L003_ds.e5f72204b8f14d429573d24a1bcc2277/M62_S370_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E8-M62_S766-S555_L3_L003_ds.e5f72204b8f14d429573d24a1bcc2277/M62_S370_L003_R2_001.fastq.gz
sample_M64	F_17	sample_M64	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M64_S738-S525_L1_L001_ds.89640bde6e6e4324a78efcd75c9fe8b1/M64_S101_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M64_S738-S525_L1_L001_ds.89640bde6e6e4324a78efcd75c9fe8b1/M64_S101_L001_R2_001.fastq.gz
sample_M64	F_17	sample_M64	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M64_S738-S525_L2_L002_ds.6b1a17460ce24dea89723df828bbf3c9/M64_S236_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M64_S738-S525_L2_L002_ds.6b1a17460ce24dea89723df828bbf3c9/M64_S236_L002_R2_001.fastq.gz
sample_M64	F_17	sample_M64	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M64_S738-S525_L3_L003_ds.5ccb389fd9b74a508fff4d9998d216c2/M64_S371_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D8-M64_S738-S525_L3_L003_ds.5ccb389fd9b74a508fff4d9998d216c2/M64_S371_L003_R2_001.fastq.gz
sample_M66	F_7	sample_M66	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M66_S767-S572_L1_L001_ds.8944db62785d45b0a28898f16a5ffeb3/M66_S102_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M66_S767-S572_L1_L001_ds.8944db62785d45b0a28898f16a5ffeb3/M66_S102_L001_R2_001.fastq.gz
sample_M66	F_7	sample_M66	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M66_S767-S572_L2_L002_ds.8100f55734b04cc388b258fd4ccb256a/M66_S237_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M66_S767-S572_L2_L002_ds.8100f55734b04cc388b258fd4ccb256a/M66_S237_L002_R2_001.fastq.gz
sample_M66	F_7	sample_M66	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M66_S767-S572_L3_L003_ds.59b03c6babfb4267bb2b3787d7b555ab/M66_S372_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M66_S767-S572_L3_L003_ds.59b03c6babfb4267bb2b3787d7b555ab/M66_S372_L003_R2_001.fastq.gz
sample_M67	F_14	sample_M67	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M67_S726-S577_L1_L001_ds.2e8f7adaef5747a39ee7dcf84cceb73d/M67_S103_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M67_S726-S577_L1_L001_ds.2e8f7adaef5747a39ee7dcf84cceb73d/M67_S103_L001_R2_001.fastq.gz
sample_M67	F_14	sample_M67	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M67_S726-S577_L2_L002_ds.5c5f3b171ae6452f9de8118ad58bdc00/M67_S238_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M67_S726-S577_L2_L002_ds.5c5f3b171ae6452f9de8118ad58bdc00/M67_S238_L002_R2_001.fastq.gz
sample_M67	F_14	sample_M67	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M67_S726-S577_L3_L003_ds.80dffdd97f4643199f9b4ea4f4ae7d4f/M67_S373_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M67_S726-S577_L3_L003_ds.80dffdd97f4643199f9b4ea4f4ae7d4f/M67_S373_L003_R2_001.fastq.gz
sample_M68	F_6	sample_M68	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M68_S791-S529_L1_L001_ds.a936fa6c3d04423283f35367f54e8df0/M68_S104_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M68_S791-S529_L1_L001_ds.a936fa6c3d04423283f35367f54e8df0/M68_S104_L001_R2_001.fastq.gz
sample_M68	F_6	sample_M68	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M68_S791-S529_L2_L002_ds.d90a797695f74cb4ad25eca587bc799d/M68_S239_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M68_S791-S529_L2_L002_ds.d90a797695f74cb4ad25eca587bc799d/M68_S239_L002_R2_001.fastq.gz
sample_M68	F_6	sample_M68	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M68_S791-S529_L3_L003_ds.ba48b23b813746d1b814aab8433dadcb/M68_S374_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M68_S791-S529_L3_L003_ds.ba48b23b813746d1b814aab8433dadcb/M68_S374_L003_R2_001.fastq.gz
sample_M69	F_6	sample_M69	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G9-M69_S740-S570_L1_L001_ds.701cb2e650e942298720ce078b50a401/M69_S105_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G9-M69_S740-S570_L1_L001_ds.701cb2e650e942298720ce078b50a401/M69_S105_L001_R2_001.fastq.gz
sample_M69	F_6	sample_M69	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G9-M69_S740-S570_L2_L002_ds.a1afef2dd1434a9e9137f182cbc0d18b/M69_S240_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G9-M69_S740-S570_L2_L002_ds.a1afef2dd1434a9e9137f182cbc0d18b/M69_S240_L002_R2_001.fastq.gz
sample_M69	F_6	sample_M69	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G9-M69_S740-S570_L3_L003_ds.64af4f2d4866458098ea4ba15fefbc9a/M69_S375_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_G9-M69_S740-S570_L3_L003_ds.64af4f2d4866458098ea4ba15fefbc9a/M69_S375_L003_R2_001.fastq.gz
sample_M7	F_2	sample_M7	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C1-M7_S736-S543_L1_L001_ds.4ed9fc8698ce48249b6e60933d120cf7/M7_S46_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C1-M7_S736-S543_L1_L001_ds.4ed9fc8698ce48249b6e60933d120cf7/M7_S46_L001_R2_001.fastq.gz
sample_M7	F_2	sample_M7	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C1-M7_S736-S543_L2_L002_ds.7875fc54129c49789171aa4c18e90923/M7_S181_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C1-M7_S736-S543_L2_L002_ds.7875fc54129c49789171aa4c18e90923/M7_S181_L002_R2_001.fastq.gz
sample_M7	F_2	sample_M7	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C1-M7_S736-S543_L3_L003_ds.02fa98e2fcbd49328ec481af9113e8e6/M7_S316_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C1-M7_S736-S543_L3_L003_ds.02fa98e2fcbd49328ec481af9113e8e6/M7_S316_L003_R2_001.fastq.gz
sample_M70	F_7	sample_M70	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F9-M70_S781-S510_L1_L001_ds.4a8c39392c5e4ab5afd0c984e0821300/M70_S106_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F9-M70_S781-S510_L1_L001_ds.4a8c39392c5e4ab5afd0c984e0821300/M70_S106_L001_R2_001.fastq.gz
